animal,decline,migratory,American,AfroPal,Asian,Artificial,Coastal,Forest,Grassland,Savanna,Shrubland,Wetlands,Hemisphere,EOO
Caracara_plancus,0,0,1,0,0,1,0,0,1,0,1,1,2,0
Wilsonia_canadensis,1,1,1,0,0,0,0,1,0,0,1,0,3,5840000
Wilsonia_pusilla,1,1,1,0,1,1,0,1,1,0,1,1,3,19600000
Ergaticus_ruber,1,0,1,0,0,0,0,1,0,0,0,0,3,577000
Cardellina_rubrifrons,1,1,1,0,0,0,0,1,0,0,0,0,3,542000
Ergaticus_versicolor,1,0,1,0,0,0,0,1,0,0,0,0,2,17000
Cardinalis_cardinalis,0,0,1,0,0,1,0,1,0,0,1,1,3,10400000
Cardinalis_phoeniceus,1,0,1,0,0,0,0,0,0,1,1,0,2,208000
Cardinalis_sinuatus,1,1,1,0,0,0,0,0,0,0,1,0,3,2060000
Carduelis_carduelis,0,1,0,0,1,1,0,1,1,0,1,1,3,7250000
Carduelis_carduelis,1,1,0,1,1,1,0,1,1,0,1,1,1,7250000
Carduelis_citrinella,1,0,0,1,0,0,0,1,1,0,1,0,1,1110000
Carduelis_corsicana,0,0,0,1,0,0,0,0,0,0,1,0,1,50400
Cariama_cristata,0,0,1,0,0,0,0,1,0,1,0,0,2,7750000
Caridonax_fulgidus,0,0,0,0,1,1,0,1,0,0,1,0,2,75100
Carpococcyx_radiatus,1,0,0,0,1,0,0,1,0,0,0,0,2,840000
Carpococcyx_renauldi,1,0,0,0,1,0,0,1,0,0,1,0,2,816000
Carpococcyx_viridis,1,0,0,0,1,0,0,1,0,0,0,0,2,53800
Carpodacus_thura,0,0,0,0,1,0,0,0,1,0,1,0,3,1260000
Carpodacus_edwardsii,0,0,0,0,1,0,0,1,0,0,1,0,3,1260000
Carpodacus_erythrinus,1,1,1,1,1,1,0,1,0,0,1,1,3,41700000
Carpodacus_vinaceus,0,0,0,0,1,0,0,0,0,0,1,0,2,10000
Carpodacus_pulcherrimus,0,0,0,0,1,1,0,0,0,0,1,0,3,5690000
Carpodacus_puniceus,0,0,0,0,1,0,0,0,1,0,0,0,3,4870000
Carpodacus_rhodochlamys,0,0,0,0,1,1,0,0,1,0,1,0,3,5440000
Carpodacus_rodochroa,0,0,0,0,1,1,0,1,1,0,1,0,3,599000
Carpodacus_rodopeplus,0,0,0,0,1,0,0,0,1,0,1,0,3,221000
Carpodacus_roseus,0,1,0,1,1,0,0,1,1,0,1,0,3,8190000
Carpodacus_rubicilla,0,0,0,1,1,1,0,0,1,0,1,0,3,8180000
Carpodacus_rubicilloides,0,0,0,0,1,1,0,0,1,0,1,0,3,2880000
Uragus_sibiricus,0,1,0,1,1,0,0,1,1,0,1,0,3,14700000
Haematospiza_sipahi,0,0,0,0,1,0,0,1,0,0,1,0,3,0
Carpodacus_synoicus,0,0,0,0,1,0,0,0,1,0,0,0,1,3520000
Pinicola_subhimachala,0,0,0,0,1,0,0,1,0,0,1,0,3,1450000
Carpodacus_synoicus,0,0,0,1,0,0,0,0,1,0,0,0,1,3520000
Carpodacus_thura,0,0,0,0,1,0,0,0,1,0,1,0,3,1260000
Carpodacus_trifasciatus,0,0,0,0,1,1,0,1,0,0,1,0,3,771000
Carpodacus_rodopeplus,0,0,0,0,1,0,0,0,1,0,1,0,3,221000
Carpodacus_vinaceus,0,0,0,0,1,0,0,0,0,0,1,0,3,10000
Carpodacus_eos,0,0,0,0,1,0,0,0,1,0,1,0,3,1220000
Carpodectes_antoniae,1,0,1,0,0,0,0,1,0,0,1,0,2,26000
Carpodectes_hopkei,1,0,1,0,0,0,0,1,0,0,0,0,2,226000
Carpodectes_nitidus,1,0,1,0,0,0,0,1,0,0,0,0,2,267000
Carpornis_cucullata,1,0,1,0,0,0,0,1,0,0,0,0,2,512000
Carpornis_melanocephala,1,0,1,0,0,0,0,1,0,0,1,0,2,713000
Petronia_brachydactyla,0,1,0,1,1,0,0,0,1,0,0,0,3,4380000
Monarcha_castus,0,0,0,0,1,1,0,1,0,0,0,0,2,6300
Monarcha_chrysomela,0,0,0,0,1,1,0,1,0,0,0,0,2,1970000
Monarcha_leucotis,0,0,0,0,1,0,0,1,0,0,1,0,2,688000
Monarcha_pileatus,0,0,0,0,1,1,0,1,0,0,0,0,2,106000
Caryothraustes_canadensis,1,0,1,0,0,0,0,1,0,0,0,0,2,7660000
Casiornis_fuscus,1,0,1,0,0,0,0,0,0,1,1,0,2,2700000
Casiornis_rufus,1,1,1,0,0,0,0,1,0,1,1,1,2,3690000
Cacicus_melanicterus,0,0,1,0,0,1,0,1,0,0,1,0,3,895000
Poospiza_thoracica,1,1,1,0,0,1,0,1,0,0,1,0,2,273000
Casuarius_bennetti,0,0,0,0,1,1,0,1,0,0,0,0,2,1190000
Casuarius_casuarius,1,0,0,0,1,0,0,1,0,1,0,0,2,1980000
Casuarius_unappendiculatus,1,0,0,0,1,0,0,1,0,0,0,0,2,498000
Catamblyrhynchus_diadema,1,0,1,0,0,0,0,1,0,0,0,0,2,4430000
Catamenia_analis,0,1,1,0,0,1,0,0,1,0,1,0,2,5260000
Catamenia_homochroa,0,0,1,0,0,1,0,1,0,0,1,0,2,4450000
Catamenia_inornata,0,0,1,0,0,1,0,1,1,0,1,0,2,4810000
Cataponera_turdoides,1,0,0,0,1,0,0,1,0,0,0,0,2,134000
Catharopeza_bishopi,1,0,1,0,0,0,0,1,0,0,0,0,2,140
Cathartes_aura,0,1,1,0,0,1,0,1,1,0,1,0,3,47100000
Cathartes_burrovianus,0,0,1,0,0,1,0,1,1,1,0,1,2,19600000
Cathartes_melambrotus,1,0,1,0,0,0,0,1,0,0,0,0,2,7330000
Catharus_bicknelli,1,1,1,0,0,1,0,1,0,0,0,0,3,790000
Catharus_dryas,1,0,1,0,0,0,0,1,0,0,0,1,2,161000
Catharus_fuscater,1,0,1,0,0,0,0,1,0,0,0,1,2,4420000
Catharus_fuscescens,1,1,1,0,0,0,0,1,0,1,0,0,3,8320000
Catharus_gracilirostris,0,0,1,0,0,1,0,1,0,0,1,0,2,14200
Catharus_guttatus,0,1,1,0,1,0,0,1,0,0,0,0,3,2.00E+07
Catharus_dryas,0,0,1,0,0,0,0,1,0,0,0,1,2,161000
Catharus_mexicanus,1,0,1,0,0,0,0,1,0,0,0,0,3,860000
Catharus_occidentalis,1,0,1,0,0,0,0,1,0,0,0,0,3,982000
Catherpes_mexicanus,1,0,1,0,0,0,0,0,0,0,1,0,3,6150000
Catreus_wallichi,1,0,0,0,1,0,0,1,1,0,1,0,3,259000
Coracina_caesia,0,0,0,1,0,1,0,1,0,0,1,1,2,1.20E+07
Coracina_cinerea,1,0,0,1,0,1,0,1,0,0,1,0,2,689000
Coracina_cinerea,1,0,0,1,0,0,0,1,0,0,0,0,2,689000
Coracina_graueri,1,0,0,1,0,0,0,1,0,0,0,0,2,99600
Coracina_pectoralis,1,0,0,1,0,0,0,1,0,1,0,0,2,17500000
Hirundo_abyssinica,0,1,0,1,0,1,0,1,1,1,1,1,2,23200000
Hirundo_cucullata,0,1,0,1,0,1,0,0,1,0,1,1,2,3850000
Hirundo_daurica,0,1,0,1,1,1,0,1,0,0,1,1,3,99900000
Hirundo_daurica,0,1,0,0,1,1,0,1,0,0,1,1,2,99900000
Hirundo_semirufa,0,1,0,1,0,1,0,0,1,1,1,1,2,16600000
Hirundo_senegalensis,0,1,0,1,0,1,0,1,1,1,1,1,2,19100000
Coracina_abbotti,1,0,0,0,1,0,0,1,0,0,0,0,2,204000
Celeus_castaneus,0,0,1,0,0,1,0,1,0,0,0,0,2,1.00E+06
Celeus_elegans,1,0,1,0,0,1,0,1,0,0,0,0,2,7570000
Celeus_flavescens,1,0,1,0,0,1,0,1,0,1,0,0,2,3020000
Celeus_flavus,1,0,1,0,0,1,0,1,0,0,0,0,2,10300000
Dryocopus_galeatus,1,0,1,0,0,0,0,1,0,0,0,0,2,493000
Celeus_loricatus,1,0,1,0,0,1,0,1,0,0,0,0,2,1210000
Celeus_lugubris,1,0,1,0,0,0,0,1,0,1,0,0,2,1250000
Celeus_obrieni,1,0,1,0,0,0,0,0,0,1,1,0,2,861000
Celeus_torquatus,1,0,1,0,0,1,0,1,0,0,0,0,2,5790000
Celeus_flavescens,1,0,1,0,0,1,0,1,0,1,0,0,2,3020000
Celeus_torquatus,1,0,1,0,0,1,0,1,0,0,0,0,2,5790000
Celeus_torquatus,1,0,1,0,0,1,0,1,0,0,0,0,2,5790000
Celeus_undatus,1,0,1,0,0,0,0,1,0,1,0,1,2,6950000
Centrocercus_minimus,1,0,1,0,0,0,0,0,0,0,1,0,1,37500
Centrocercus_urophasianus,1,0,1,0,0,0,0,0,0,0,1,0,1,2070000
Centropus_andamanensis,0,0,0,0,1,1,0,1,0,0,0,0,2,77700
Centropus_anselli,0,0,0,1,0,1,0,1,0,0,0,1,2,1580000
Centropus_ateralbus,0,0,0,0,1,1,0,1,0,0,0,0,2,143000
Centropus_bengalensis,0,0,0,0,1,1,0,0,0,0,1,1,3,21100000
Centropus_bernsteini,0,0,0,0,1,0,0,0,0,0,1,0,2,1010000
Centropus_celebensis,0,0,0,0,1,0,0,1,0,0,1,0,2,425000
Centropus_chalybeus,1,0,0,0,1,0,0,1,0,0,0,0,2,3600
Centropus_chlororhynchus,1,0,0,0,1,0,0,1,0,0,0,0,2,13300
Centropus_cupreicaudus,0,0,0,1,0,0,0,0,1,0,0,1,2,3210000
Centropus_goliath,0,0,0,0,1,1,0,1,0,0,0,0,2,67300
Centropus_grillii,0,0,0,1,0,1,0,0,1,0,0,1,2,17100000
Centropus_leucogaster,0,0,0,1,0,1,0,1,0,0,1,1,2,3570000
Centropus_melanops,1,0,0,0,1,1,0,1,0,0,0,0,2,262000
Centropus_menbeki,0,0,0,0,1,0,0,1,0,0,1,0,2,1330000
Centropus_milo,0,0,0,0,1,1,0,1,0,0,1,0,2,46900
Centropus_monachus,0,0,0,1,0,0,0,1,0,1,1,1,2,9870000
Centropus_nigrorufus,1,0,0,0,1,0,0,1,0,0,1,1,2,146000
Centropus_phasianinus,0,0,0,0,1,0,0,1,0,0,1,1,2,9680000
Centropus_rectunguis,1,0,0,0,1,0,0,1,0,0,1,0,2,2780000
Centropus_senegalensis,0,0,0,1,0,1,0,1,1,1,1,1,3,23900000
Centropus_sinensis,0,0,0,0,1,1,0,1,1,0,1,1,3,19600000
Centropus_spilopterus,0,0,0,0,1,1,0,1,1,0,1,0,2,3200
Centropus_steerii,1,0,0,0,1,0,0,1,0,0,0,0,2,11700
Centropus_superciliosus,0,0,0,1,0,0,0,0,1,1,0,1,3,1.60E+07
Centropus_toulou,1,0,0,1,0,1,0,1,0,0,0,1,2,854000
Centropus_unirufus,1,0,0,0,1,0,0,1,0,0,0,0,2,214000
Centropus_violaceus,1,0,0,0,1,0,0,1,0,0,0,0,2,127000
Centropus_viridis,0,0,0,0,1,1,0,0,1,0,0,0,2,711000
Cephalopterus_glabricollis,1,0,1,0,0,0,0,1,0,0,0,0,2,35000
Cephalopterus_ornatus,1,0,1,0,0,0,0,1,0,0,0,0,2,6150000
Cephalopterus_penduliger,1,0,1,0,0,1,0,1,0,0,0,0,2,134000
Ceratogymna_atrata,1,0,0,1,0,1,0,1,0,0,0,0,2,5280000
Ceratogymna_elata,1,0,0,1,0,1,0,1,0,0,0,0,2,1880000
Pipra_chloromeros,1,0,1,0,0,0,0,1,0,0,0,0,2,615000
Pipra_cornuta,0,0,1,0,0,0,0,1,0,0,0,0,2,428000
Pipra_erythrocephala,0,0,1,0,0,0,0,1,0,0,0,0,2,5010000
Pipra_mentalis,1,0,1,0,0,0,0,1,0,0,0,0,2,2870000
Pipra_rubrocapilla,1,0,1,0,0,0,0,1,0,0,0,0,2,7060000
Cercibis_oxycerca,0,0,1,0,0,0,0,0,1,0,0,0,2,903000
Cercococcyx_mechowi,1,0,0,1,0,0,0,1,0,0,0,0,2,5600000
Cercococcyx_montanus,1,0,0,1,0,0,0,1,0,1,0,0,2,2910000
Cercococcyx_olivinus,0,0,0,1,0,1,0,1,0,0,0,0,2,5200000
Cercomacra_brasiliana,1,0,1,0,0,0,0,1,0,0,1,0,2,266000
Cercomacra_carbonaria,1,0,1,0,0,1,0,1,0,0,1,1,2,62900
Cercomacra_cinerascens,1,0,1,0,0,0,0,1,0,0,0,0,2,7420000
Cercomacra_ferdinandi,1,0,1,0,0,0,0,1,0,0,1,1,2,151000
Cercomacra_manu,1,0,1,0,0,1,0,1,0,0,0,1,2,1760000
Cercomacra_melanaria,1,0,1,0,0,0,0,1,0,1,0,0,2,806000
Cercomacra_nigricans,0,0,1,0,0,1,0,1,0,0,0,1,2,2140000
Cercomacra_nigrescens,1,0,1,0,0,1,0,1,0,0,1,1,2,1460000
Cercomacra_laeta,0,0,1,0,0,1,0,1,0,1,0,1,2,1720000
Cercomacra_nigrescens,1,0,1,0,0,1,0,1,0,0,1,1,2,1460000
Cercomacra_parkeri,1,0,1,0,0,1,0,1,0,0,1,0,2,118000
Cercomacra_serva,0,0,1,0,0,0,0,1,0,0,0,1,2,2400000
Cercomacra_tyrannina,0,0,1,0,0,1,0,1,0,0,1,1,2,7.00E+06
Erythropygia_galactotes,0,1,0,1,1,1,0,1,1,1,1,1,3,32900000
Erythropygia_hartlaubi,0,0,0,1,0,1,0,0,1,1,1,0,2,3170000
Erythropygia_leucophrys,0,0,0,1,0,1,0,1,1,1,1,0,2,13100000
Erythropygia_paena,0,0,0,1,0,1,0,0,0,1,1,0,2,2360000
Cercotrichas_podobe,0,0,0,1,0,0,0,1,0,1,1,0,3,10800000
Cereopsis_novaehollandiae,0,1,0,0,1,1,1,0,1,0,1,1,2,2090000
Certhia_americana,0,1,1,0,1,0,0,1,0,0,0,0,3,24600000
Certhia_brachydactyla,0,0,0,1,1,1,0,1,0,0,1,0,1,8570000
Certhia_discolor,1,0,0,0,1,0,0,1,0,0,0,0,3,589000
Certhia_familiaris,0,0,0,1,1,0,0,1,0,0,0,0,1,35200000
Certhia_himalayana,1,0,0,0,1,1,0,1,0,0,1,0,3,5620000
Certhia_hodgsoni,0,0,0,0,1,0,0,1,0,0,0,0,3,2710000
Certhia_manipurensis,1,0,0,0,1,0,0,1,0,0,0,0,2,1310000
Certhia_nipalensis,1,0,0,0,1,0,0,1,0,0,0,0,3,682000
Deconychura_stictolaema,1,0,1,0,0,1,0,1,0,0,0,0,2,5050000
Certhiaxis_cinnamomeus,1,0,1,0,0,0,0,1,0,0,0,1,2,14400000
Certhiaxis_mustelinus,0,0,1,0,0,0,0,0,0,0,1,1,2,2080000
Certhilauda_chuana,1,0,0,1,0,0,0,0,0,1,0,0,2,254000
Certhilauda_curvirostris,1,0,0,1,0,1,0,0,1,0,1,0,2,216000
Certhilauda_semitorquata,1,0,0,1,0,0,0,0,1,0,0,0,2,514000
Certhilauda_subcoronata,0,0,0,1,0,0,0,0,0,0,1,0,2,1410000
Certhionyx_variegatus,0,0,0,0,1,0,0,0,1,1,1,0,2,6250000
Cettia_brunnifrons,0,0,0,0,1,0,0,1,1,0,1,0,3,2770000
Tesia_castaneocoronata,0,0,0,0,1,1,0,1,0,0,1,1,3,3520000
Cettia_cetti,0,1,0,1,1,1,0,0,1,0,1,1,3,19900000
Cettia_major,1,0,0,0,1,0,0,1,1,0,1,0,3,2550000
Ceuthmochares_aereus,0,0,0,1,0,0,0,1,0,1,1,1,2,8210000
Ceuthmochares_aereus,1,0,0,1,0,0,0,1,0,1,1,1,2,8210000
Alcedo_argentata,1,0,0,0,1,1,0,1,0,0,0,1,2,180000
Alcedo_azurea,1,0,0,0,1,0,1,1,0,0,0,1,2,1.20E+07
Alcedo_cyanopectus,1,0,0,0,1,0,0,1,0,0,0,1,2,266000
Ceyx_erithaca,1,1,0,0,1,1,0,1,0,0,0,1,2,14600000
Ceyx_fallax,1,0,0,0,1,0,0,1,0,0,0,0,2,385000
Alcedo_argentata,1,0,0,0,1,1,0,1,0,0,0,1,2,180000
Ceyx_melanurus,1,0,0,0,1,0,0,1,0,0,0,1,2,318000
Ceyx_melanurus,1,0,0,0,1,0,0,1,0,0,0,1,2,318000
Alcedo_cyanopectus,1,0,0,0,1,0,0,1,0,0,0,1,2,266000
Alcedo_pusilla,1,0,0,0,1,1,0,1,0,0,0,1,2,6740000
Ceyx_fallax,1,0,0,0,1,0,0,1,0,0,0,0,2,385000
Alcedo_websteri,1,0,0,0,1,0,0,1,0,0,0,1,2,176000
Chaetocercus_astreans,0,0,1,0,0,1,0,1,0,0,0,0,2,6500
Chaetocercus_berlepschi,1,0,1,0,0,1,0,1,0,0,0,0,2,23400
Chaetocercus_bombus,1,0,1,0,0,0,0,1,0,0,0,0,2,359000
Chaetocercus_heliodor,0,0,1,0,0,1,0,1,0,0,0,0,2,383000
Chaetocercus_jourdanii,0,0,1,0,0,1,0,1,1,0,1,0,2,376000
Chaetocercus_mulsant,0,0,1,0,0,1,0,1,0,0,0,0,2,2060000
Chaetops_aurantius,1,0,0,1,0,0,0,0,1,0,0,0,2,174000
Chaetops_frenatus,1,0,0,1,0,0,0,0,0,0,1,0,2,125000
Chaetorhynchus_papuensis,1,0,0,0,1,0,0,1,0,0,0,0,2,861000
Chaetornis_striata,1,1,0,0,1,0,0,0,1,0,1,1,3,2490000
Chaetura_brachyura,0,0,1,0,0,1,0,1,0,0,1,0,2,9940000
Chaetura_chapmani,0,0,1,0,0,1,0,1,0,0,1,0,2,7340000
Chaetura_cinereiventris,1,0,1,0,0,1,0,1,0,0,0,0,2,13600000
Chaetura_egregia,1,0,1,0,0,0,0,1,0,0,0,0,2,2970000
Chaetura_fumosa,0,0,1,0,0,0,0,1,0,0,0,0,2,22200
Chaetura_martinica,0,0,1,0,0,1,0,1,0,0,0,0,2,22300
Chaetura_meridionalis,0,1,1,0,0,1,0,1,0,0,1,0,2,6080000
Chaetura_pelagica,1,1,1,0,0,1,0,1,0,0,0,0,3,8580000
Chaetura_spinicaudus,1,0,1,0,0,1,0,1,0,0,0,0,2,6770000
Chaetura_vauxi,0,1,1,0,0,1,0,1,0,0,0,0,3,11700000
Chrysococcyx_basalis,0,1,0,0,1,0,0,0,0,1,1,0,2,10600000
Chrysococcyx_crassirostris,0,1,0,0,1,1,0,1,0,1,1,0,2,51700
Chrysococcyx_lucidus,0,1,0,0,1,1,0,1,0,1,1,0,2,19700000
Rhamphomantis_megarhynchus,0,0,0,0,1,0,0,1,0,0,0,0,2,1150000
Chrysococcyx_meyeri,1,0,0,0,1,1,0,1,0,0,0,0,2,978000
Chrysococcyx_minutillus,0,1,0,0,1,1,0,1,0,1,1,0,2,15800000
Chrysococcyx_osculans,0,1,0,0,1,0,0,1,0,0,1,0,2,9150000
Chrysococcyx_ruficollis,0,0,0,0,1,0,0,1,0,0,0,0,2,493000
Nectarinia_adelberti,0,0,0,1,0,1,0,1,0,0,0,0,2,1790000
Nectarinia_amethystina,0,0,0,1,0,0,0,1,0,1,0,0,2,10100000
Nectarinia_fuliginosa,0,0,0,1,0,1,0,1,1,1,0,1,2,3020000
Nectarinia_hunteri,0,0,0,1,0,0,0,0,1,1,1,0,2,1710000
Nectarinia_rubescens,0,0,0,1,0,1,0,1,1,1,1,0,2,5040000
Nectarinia_senegalensis,0,0,0,1,0,1,0,0,1,1,1,0,2,22300000
Anthreptes_singalensis,0,0,0,0,1,1,0,1,0,0,1,1,3,8600000
Chalcophaps_indica,1,0,0,0,1,1,0,1,0,0,0,0,3,21300000
Chalcophaps_indica,1,0,0,0,1,1,0,1,0,0,0,0,2,21300000
Chalcophaps_stephani,0,0,0,0,1,1,0,1,0,0,0,0,2,4110000
Chalcopsitta_atra,0,0,0,0,1,1,0,1,1,1,0,1,2,138000
Chalcopsitta_cardinalis,0,0,0,0,1,1,0,1,0,0,0,0,2,375000
Chalcopsitta_duivenbodei,1,0,0,0,1,0,0,1,0,0,0,0,2,159000
Chalcopsitta_sintillata,0,0,0,0,1,1,0,1,0,1,0,1,2,586000
Chalcostigma_herrani,1,0,1,0,0,0,0,1,1,0,1,0,2,130000
Chalcostigma_heteropogon,1,0,1,0,0,0,0,1,1,0,1,0,2,41200
Chalcostigma_olivaceum,0,0,1,0,0,0,0,1,1,0,1,0,2,245000
Chalcostigma_ruficeps,0,0,1,0,0,1,0,1,0,0,1,0,2,568000
Chalcostigma_stanleyi,1,0,1,0,0,0,0,1,1,0,1,0,2,912000
Chalybura_buffonii,0,0,1,0,0,1,0,1,0,0,1,0,2,1040000
Chalybura_urochrysia,1,0,1,0,0,1,0,1,0,0,0,0,2,1320000
Chamaea_fasciata,0,0,1,0,0,0,0,0,0,0,1,0,1,504000
Chamaepetes_goudotii,1,0,1,0,0,0,0,1,0,0,0,0,2,2530000
Chamaepetes_unicolor,1,0,1,0,0,0,0,1,0,0,0,0,2,43700
Alethe_choloensis,1,0,0,1,0,0,0,1,0,1,0,0,2,49600
Alethe_fuelleborni,1,0,0,1,0,0,0,1,0,0,0,0,2,629000
Alethe_poliocephala,1,0,0,1,0,0,0,1,0,0,0,0,2,7590000
Alethe_poliophrys,1,0,0,1,0,0,0,1,0,0,0,0,2,93900
Chamaeza_campanisona,1,0,1,0,0,0,0,1,0,0,0,0,2,12700000
Chamaeza_meruloides,0,0,1,0,0,0,0,1,0,0,0,0,2,541000
Chamaeza_mollissima,0,0,1,0,0,0,0,1,0,0,0,0,2,1600000
Chamaeza_nobilis,0,0,1,0,0,0,0,1,0,0,0,0,2,3460000
Chamaeza_ruficauda,1,0,1,0,0,0,0,1,0,0,0,0,2,644000
Chamaeza_turdina,0,0,1,0,0,0,0,1,0,0,0,0,2,317000
Charadrius_obscurus,0,0,0,0,1,0,1,0,1,0,0,1,2,169000
Charadrius_asiaticus,1,1,0,1,1,1,1,0,1,0,0,1,3,3120000
Charadrius_collaris,1,0,1,0,0,0,0,0,0,0,0,1,2,27500000
Charadrius_dubius,0,1,0,1,1,1,0,1,1,0,0,1,3,55900000
Charadrius_falklandicus,0,1,1,0,0,0,0,0,0,0,0,1,2,3790000
Charadrius_leschenaultii,1,1,0,1,1,0,1,0,1,0,0,1,3,9590000
Charadrius_marginatus,1,0,0,1,0,1,1,0,0,0,0,1,2,25800000
Charadrius_melodus,0,1,1,0,0,0,1,0,0,0,0,1,3,6090000
Charadrius_montanus,1,1,1,0,0,1,0,0,1,0,1,0,1,1580000
Charadrius_obscurus,1,0,0,0,1,0,1,0,1,0,0,1,2,169000
Charadrius_pallidus,0,0,0,1,0,1,1,0,0,0,0,1,2,6060000
Charadrius_placidus,1,1,0,0,1,1,0,0,0,0,0,1,3,7.00E+06
Charadrius_semipalmatus,0,1,1,1,1,0,1,0,0,0,0,1,3,1.70E+07
Charadrius_thoracicus,1,0,0,1,0,0,1,1,1,0,0,0,2,352000
Charadrius_vociferus,1,1,1,0,1,1,0,0,0,0,0,1,3,43400000
Charitospiza_eucosma,1,0,1,0,0,0,0,0,0,1,0,0,2,5420000
Charmosyna_josefinae,0,0,0,0,1,1,0,1,0,0,0,0,2,436000
Charmosyna_margarethae,1,0,0,0,1,1,0,1,0,0,0,0,2,170000
Charmosyna_meeki,1,0,0,0,1,0,0,1,0,0,0,0,2,102000
Charmosyna_multistriata,1,0,0,0,1,0,0,1,0,0,0,0,2,170000
Charmosyna_palmarum,1,0,0,0,1,0,0,1,0,0,0,0,2,190000
Charmosyna_papou,0,0,0,0,1,1,0,1,0,0,0,0,2,10900
Charmosyna_placentis,0,0,0,0,1,1,0,1,0,1,0,0,2,2800000
Charmosyna_pulchella,0,0,0,0,1,1,0,1,0,0,0,0,2,777000
Charmosyna_rubrigularis,0,0,0,0,1,0,0,1,0,0,0,0,2,185000
Charmosyna_rubronotata,0,0,0,0,1,1,0,1,0,0,0,0,2,417000
Charmosyna_papou,0,0,0,0,1,1,0,1,0,0,0,0,2,10900
Charmosyna_toxopei,1,0,0,0,1,0,0,1,0,0,0,0,2,9100
Charmosyna_wilhelminae,0,0,0,0,1,0,0,1,0,1,0,0,2,666000
Turdoides_gularis,0,0,0,0,1,1,0,0,0,0,1,0,2,285000
Turdoides_longirostris,1,0,0,0,1,0,0,0,1,0,0,0,2,152000
Chauna_chavaria,1,0,1,0,0,0,0,0,0,0,0,1,2,297000
Chauna_torquata,0,0,1,0,0,1,0,0,1,0,0,1,2,4690000
Chelictinia_riocourii,1,1,0,1,0,0,0,0,1,1,1,0,3,9410000
Chelidoptera_tenebrosa,0,0,1,0,0,1,0,1,0,1,1,0,2,11900000
Chelidorhynx_hypoxantha,0,0,0,0,1,0,0,1,0,0,0,0,3,2920000
Chenonetta_jubata,0,0,0,0,1,1,0,1,0,0,0,1,2,9620000
Malurus_grayi,1,0,0,0,1,0,0,1,0,0,0,0,2,521000
Cheramoeca_leucosterna,0,0,0,0,1,0,0,1,1,0,1,1,2,6290000
Chersomanes_albofasciata,1,0,0,1,0,0,0,0,1,0,1,0,2,5530000
Chersophilus_duponti,1,0,0,1,0,0,0,0,1,0,1,0,1,2640000
Diuca_speculifera,0,0,1,0,0,0,0,0,1,0,0,0,2,480000
Chiroxiphia_boliviana,1,0,1,0,0,0,0,1,0,0,0,0,2,214000
Chiroxiphia_caudata,0,0,1,0,0,1,0,1,0,0,0,0,2,1920000
Chiroxiphia_lanceolata,0,0,1,0,0,0,0,1,0,0,1,0,2,1140000
Chiroxiphia_linearis,0,0,1,0,0,0,0,1,0,0,0,0,2,282000
Chiroxiphia_pareola,0,0,1,0,0,0,0,1,0,0,0,0,2,10900000
Chlamydera_cerviniventris,0,0,0,0,1,1,0,1,0,1,1,0,2,1330000
Chlamydera_guttata,1,0,0,0,1,0,0,1,0,0,1,0,2,2170000
Chlamydera_lauterbachi,1,0,0,0,1,1,0,1,0,1,1,1,2,249000
Chlamydera_maculata,1,0,0,0,1,0,0,1,0,1,0,0,2,2010000
Chlamydera_nuchalis,0,0,0,0,1,1,0,1,0,1,0,0,2,2550000
Chlamydochaera_jefferyi,1,0,0,0,1,0,0,1,0,0,0,0,2,349000
Chlamydotis_undulata,1,1,0,1,1,1,0,0,1,0,0,0,3,13200000
Chlamydotis_undulata,1,0,0,1,0,1,0,0,1,0,0,0,1,13200000
Paradoxornis_atrosuperciliaris,1,0,0,0,1,0,0,1,1,0,0,0,3,1410000
Sterna_albostriata,1,1,0,0,1,0,1,0,0,0,0,1,2,161000
Chlidonias_hybrida,0,1,0,1,1,1,0,0,0,0,0,1,3,1.00E+08
Chlidonias_leucopterus,0,1,0,1,1,1,0,0,1,0,0,1,3,27200000
Chlidonias_niger,1,1,1,1,1,1,1,0,0,0,0,1,3,36600000
Erythrura_gouldiae,0,0,0,0,1,0,0,0,1,1,1,0,2,788000
Chloephaga_melanoptera,0,0,1,0,0,0,0,0,0,0,0,1,2,2550000
Chloephaga_picta,1,1,1,0,0,1,0,0,1,0,0,0,2,1980000
Chloephaga_poliocephala,1,1,1,0,0,1,1,0,1,0,0,1,2,922000
Chloephaga_rubidiceps,1,1,1,0,0,1,0,0,1,0,0,0,2,223000
Carduelis_ambigua,0,1,0,0,1,1,0,1,0,0,1,0,3,1470000
Carduelis_chloris,0,1,0,1,1,1,0,1,0,0,1,0,1,23500000
Carduelis_sinica,0,1,0,0,1,1,0,1,0,0,1,1,3,1.50E+07
Carduelis_spinoides,0,1,0,0,1,1,0,1,0,0,1,0,3,1640000
Chloroceryle_aenea,1,0,1,0,0,1,0,1,0,0,0,1,2,14200000
Chloroceryle_amazona,0,0,1,0,0,0,1,1,0,0,0,1,3,2.30E+07
Chloroceryle_americana,0,0,1,0,0,1,1,1,0,0,0,1,3,28200000
Chloroceryle_inda,1,0,1,0,0,0,0,1,0,0,0,1,2,1.30E+07
Chlorochrysa_calliparaea,1,0,1,0,0,0,0,1,0,0,0,0,2,1.00E+06
