"","scientificName","orderName","familyName","genusName","Movement","redlistCategory","populationTrend","decline","threatend","habitatNotes","breedArtif","breedCoast","breedDesert","breedForest","breedGrass","breedInter","breedNerit","breedRock","breedSavan","breedShrub","breedUbiqu","breedUnkno","breedWetla","nonbArtif","nonbCoast","nonbDesert","nonbForest","nonbGrass","nonbInter","nonbNerit","nonbRock","nonbSavan","nonbShrub","nonbUbiqu","nonbUnkno","nonbWetla","HabNum","Pac_Americas","Cen_Americas","Atl_Americas","Eas_Atlantic","Black_Sea","Eas_Africa","Cen_Asia","Eas_Asia","Breed_Hemisphere","Nonbreed_Hemisphere","migratory"
"911","Cercomacroides serva","PASSERIFORMES","THAMNOPHILIDAE","Cercomacroides","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"912","Cercomacroides tyrannina","PASSERIFORMES","THAMNOPHILIDAE","Cercomacroides","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,0,0,0,0,2,2,0
"913","Cercotrichas galactotes","PASSERIFORMES","MUSCICAPIDAE","Cercotrichas","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,1,1,1,1,0,3,3,1
"914","Cercotrichas hartlaubi","PASSERIFORMES","MUSCICAPIDAE","Cercotrichas","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,1,1,0,0,2,2,0
"915","Cercotrichas leucophrys","PASSERIFORMES","MUSCICAPIDAE","Cercotrichas","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,1,1,1,0,0,2,2,0
"916","Cercotrichas paena","PASSERIFORMES","MUSCICAPIDAE","Cercotrichas","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,2,2,0
"917","Cercotrichas podobe","PASSERIFORMES","MUSCICAPIDAE","Cercotrichas","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,1,1,0,0,3,3,0
"918","Certhia americana","PASSERIFORMES","CERTHIIDAE","Certhia","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,3,3,1
"919","Certhia brachydactyla","PASSERIFORMES","CERTHIIDAE","Certhia","Not a Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,1,0,1,1,0
"920","Certhia discolor","PASSERIFORMES","CERTHIIDAE","Certhia","Altitudinal Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,3,3,0
"921","Certhia familiaris","PASSERIFORMES","CERTHIIDAE","Certhia","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
"922","Certhia himalayana","PASSERIFORMES","CERTHIIDAE","Certhia","Altitudinal Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,1,1,1,3,3,0
"923","Certhia hodgsoni","PASSERIFORMES","CERTHIIDAE","Certhia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,3,3,0
"924","Certhia manipurensis","PASSERIFORMES","CERTHIIDAE","Certhia","Altitudinal Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,2,0
"925","Certhia nipalensis","PASSERIFORMES","CERTHIIDAE","Certhia","Altitudinal Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,3,3,0
"926","Certhia tianquanensis","PASSERIFORMES","CERTHIIDAE","Certhia","Altitudinal Migrant","Least Concern","Unknown",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"927","Certhiasomus stictolaemus","PASSERIFORMES","FURNARIIDAE","Certhiasomus","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,2,0
"928","Certhiaxis cinnamomeus","PASSERIFORMES","FURNARIIDAE","Certhiaxis","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"929","Certhiaxis mustelinus","PASSERIFORMES","FURNARIIDAE","Certhiaxis","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,2,2,0
"930","Certhidea fusca","PASSERIFORMES","THRAUPIDAE","Certhidea","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"931","Certhidea olivacea","PASSERIFORMES","THRAUPIDAE","Certhidea","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"932","Certhilauda chuana","PASSERIFORMES","ALAUDIDAE","Certhilauda","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,2,0
"933","Certhilauda curvirostris","PASSERIFORMES","ALAUDIDAE","Certhilauda","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,0,1,0,0,2,2,0
"934","Certhilauda semitorquata","PASSERIFORMES","ALAUDIDAE","Certhilauda","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,1,0,0,2,2,0
"935","Certhilauda subcoronata","PASSERIFORMES","ALAUDIDAE","Certhilauda","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,2,2,0
"936","Certhionyx variegatus","PASSERIFORMES","MELIPHAGIDAE","Certhionyx","Nomadic","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,2,2,0
"937","Cettia brunnifrons","PASSERIFORMES","SCOTOCERCIDAE","Cettia","Altitudinal Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,1,1,1,3,3,0
"938","Cettia castaneocoronata","PASSERIFORMES","SCOTOCERCIDAE","Cettia","Altitudinal Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,1,1,3,3,0
"939","Cettia cetti","PASSERIFORMES","SCOTOCERCIDAE","Cettia","Full Migrant","Least Concern","Increasing",0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,1,1,1,1,1,3,1
"940","Cettia major","PASSERIFORMES","SCOTOCERCIDAE","Cettia","Altitudinal Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,3,3,0
"941","Chaetops aurantius","PASSERIFORMES","CHAETOPIDAE","Chaetops","Altitudinal Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,2,2,0
"942","Chaetops frenatus","PASSERIFORMES","CHAETOPIDAE","Chaetops","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0,2,2,0
"943","Chaetoptila angustipluma","PASSERIFORMES","MOHOIDAE","Chaetoptila","Not a Migrant","Extinct","",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"944","Chaetorhynchus papuensis","PASSERIFORMES","RHIPIDURIDAE","Chaetorhynchus","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"945","Chaetornis striata","PASSERIFORMES","LOCUSTELLIDAE","Chaetornis","Full Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,3,2,1
"946","Chalcomitra adelberti","PASSERIFORMES","NECTARINIIDAE","Chalcomitra","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,1,0,0,2,2,0
"947","Chalcomitra amethystina","PASSERIFORMES","NECTARINIIDAE","Chalcomitra","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,1,0,0,2,2,0
"948","Chalcomitra balfouri","PASSERIFORMES","NECTARINIIDAE","Chalcomitra","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0
"949","Chalcomitra fuliginosa","PASSERIFORMES","NECTARINIIDAE","Chalcomitra","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,1,1,1,0,0,2,2,0
"950","Chalcomitra hunteri","PASSERIFORMES","NECTARINIIDAE","Chalcomitra","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,1,0,0,2,2,0
"951","Chalcomitra rubescens","PASSERIFORMES","NECTARINIIDAE","Chalcomitra","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,1,1,1,0,0,2,2,0
"952","Chalcomitra senegalensis","PASSERIFORMES","NECTARINIIDAE","Chalcomitra","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,1,1,0,0,2,2,0
"953","Chalcoparia singalensis","PASSERIFORMES","NECTARINIIDAE","Chalcoparia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,1,1,3,3,0
"954","Chamaea fasciata","PASSERIFORMES","SYLVIIDAE","Chamaea","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"955","Chamaetylas choloensis","PASSERIFORMES","MUSCICAPIDAE","Chamaetylas","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,2,0
"956","Chamaetylas fuelleborni","PASSERIFORMES","MUSCICAPIDAE","Chamaetylas","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,2,0
"957","Chamaetylas poliocephala","PASSERIFORMES","MUSCICAPIDAE","Chamaetylas","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,0,0,2,2,0
"958","Chamaetylas poliophrys","PASSERIFORMES","MUSCICAPIDAE","Chamaetylas","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0
"959","Chamaeza campanisona","PASSERIFORMES","FORMICARIIDAE","Chamaeza","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0
"960","Chamaeza meruloides","PASSERIFORMES","FORMICARIIDAE","Chamaeza","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,2,2,0
"961","Chamaeza mollissima","PASSERIFORMES","FORMICARIIDAE","Chamaeza","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,2,2,0
"962","Chamaeza nobilis","PASSERIFORMES","FORMICARIIDAE","Chamaeza","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,0
"963","Chamaeza ruficauda","PASSERIFORMES","FORMICARIIDAE","Chamaeza","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,2,2,0
"964","Chamaeza turdina","PASSERIFORMES","FORMICARIIDAE","Chamaeza","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0
"965","Charitospiza eucosma","PASSERIFORMES","THRAUPIDAE","Charitospiza","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0
"966","Chasiempis ibidis","PASSERIFORMES","MONARCHIDAE","Chasiempis","Not a Migrant","Endangered","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"967","Chasiempis sandwichensis","PASSERIFORMES","MONARCHIDAE","Chasiempis","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"968","Chasiempis sclateri","PASSERIFORMES","MONARCHIDAE","Chasiempis","Not a Migrant","Vulnerable","Increasing",0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"969","Chatarrhaea gularis","PASSERIFORMES","LEIOTRICHIDAE","Chatarrhaea","Not a Migrant","Least Concern","Stable",0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,2,0
"970","Chatarrhaea longirostris","PASSERIFORMES","LEIOTRICHIDAE","Chatarrhaea","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,0
"971","Chelidorhynx hypoxanthus","PASSERIFORMES","STENOSTIRIDAE","Chelidorhynx","Altitudinal Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,0
"972","Chenorhamphus grayi","PASSERIFORMES","MALURIDAE","Chenorhamphus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,2,0
"973","Cheramoeca leucosterna","PASSERIFORMES","HIRUNDINIDAE","Cheramoeca","Not a Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,1,2,2,0
"974","Chersomanes albofasciata","PASSERIFORMES","ALAUDIDAE","Chersomanes","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,1,0,0,2,2,0
"975","Chersophilus duponti","PASSERIFORMES","ALAUDIDAE","Chersophilus","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0
"976","Chionodacryon speculiferum","PASSERIFORMES","THRAUPIDAE","Chionodacryon","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"977","Chiroxiphia boliviana","PASSERIFORMES","PIPRIDAE","Chiroxiphia","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,2,2,0
"978","Chiroxiphia caudata","PASSERIFORMES","PIPRIDAE","Chiroxiphia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,0,0,0,0,2,2,0
"979","Chiroxiphia lanceolata","PASSERIFORMES","PIPRIDAE","Chiroxiphia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"980","Chiroxiphia linearis","PASSERIFORMES","PIPRIDAE","Chiroxiphia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,0
"981","Chiroxiphia pareola","PASSERIFORMES","PIPRIDAE","Chiroxiphia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,0
"982","Chlamydera cerviniventris","PASSERIFORMES","PTILONORHYNCHIDAE","Chlamydera","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,2,0
"983","Chlamydera guttata","PASSERIFORMES","PTILONORHYNCHIDAE","Chlamydera","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,1,2,2,0
"984","Chlamydera lauterbachi","PASSERIFORMES","PTILONORHYNCHIDAE","Chlamydera","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,0,1,2,2,0
"985","Chlamydera maculata","PASSERIFORMES","PTILONORHYNCHIDAE","Chlamydera","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0
"986","Chlamydera nuchalis","PASSERIFORMES","PTILONORHYNCHIDAE","Chlamydera","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,1,2,2,0
"987","Chlamydochaera jefferyi","PASSERIFORMES","TURDIDAE","Chlamydochaera","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"988","Chleuasicus atrosuperciliaris","PASSERIFORMES","SYLVIIDAE","Chleuasicus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,3,3,0
"989","Chloebia gouldiae","PASSERIFORMES","ESTRILDIDAE","Chloebia","Not a Migrant","Near Threatened","Stable",0,1,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,2,0
"990","Chloridops kona","PASSERIFORMES","FRINGILLIDAE","Chloridops","Not a Migrant","Extinct","",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"991","Chloris ambigua","PASSERIFORMES","FRINGILLIDAE","Chloris","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,1,1,3,3,1
"992","Chloris chloris","PASSERIFORMES","FRINGILLIDAE","Chloris","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,1,0,1,1,1
"993","Chloris monguilloti","PASSERIFORMES","FRINGILLIDAE","Chloris","Not a Migrant","Least Concern","Unknown",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0
"994","Chloris sinica","PASSERIFORMES","FRINGILLIDAE","Chloris","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,1,1,1,3,3,1
"995","Chloris spinoides","PASSERIFORMES","FRINGILLIDAE","Chloris","Full Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,1,3,3,1
